,molSIDs,XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomLAC,nAtomP,nAtomLC,nB,nBase,nAtom,nAromBond,naAromAtom,ALogP,ALogp2,AMR,nAcid,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,WPATH,WPOL,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,VAdjMat,VABC,TopoPSA,topoShape,geomShape,PetitjeanNumber,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,fragC,FMF,ECCEN,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nHBDon,nHBAcc,PPSA.1,PPSA.2,PPSA.3,PNSA.1,PNSA.2,PNSA.3,DPSA.1,DPSA.2,DPSA.3,FPSA.1,FPSA.2,FPSA.3,FNSA.1,FNSA.2,FNSA.3,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,bpol,apol
267,49676424,4.202,281.0415264,0,4,2.56,2,9,3,17,0,32,6,6,1.7112,2.92820544,62.4672,0,2,1,2,1,0,0,1,1,0,0,0,0.103543417,78,497,17,32.15098788,2.009436742,8.099053325,2.541487617,3.040065315,5.087462841,226.3161125,29.1,1,NA,0.5,0,0,0,0,9.951116878,12.13510125,0,1.74020216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.4567474,6.074380165,4.0768,0.461538462,849.03,0.875,264,11.38046889,7.737183443,6.852956348,5.081577866,4.045178973,2.721848144,1.53640252,1.061562545,10.79449455,6.585770118,5.325351488,3.605459547,2.486249191,1.366989233,0.690789303,0.384822101,1.554634153,2.258286611,2.553871268,0.98434445,1.133214185,0.96826021,0.98559856,0,0,0,0.686953098,0,0,0,0,0,0.144337567,0.185395406,0.201184464,0,0,0.144337567,0.12983985,0.119474398,0,0,1,6,0,0,5,1,0,1027.041253,1136.56537,1424.470131,1104.177977,902.0687936,60.39254013,23.3171313,34.6894503,29.46808068,22.47958917,0.174321111,-0.085362387,0.01571764,-0.010640642,-0.013593475,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.399312,38.500688
268,49675565,2.191,405.1648336,0,9,2.23,3,21,7,30,0,52,12,12,1.6589,2.75194921,91.7593,0,2,2,2,2,0,0,0,2,0,0,0,0.37900624,144,2180,50,57.24701083,1.974034856,30.6810402,15.24791027,15.43312992,5.906890596,370.9047562,148.11,0.857142857,NA,0.461538462,0.301006719,3.990874414,4.364584828,0,4.879131827,15.12923554,0,8.686956286,0,0,1.480567935,0.665162499,0,0,0.25,0.793700526,0,0.793700526,0.550321208,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26222222,11.57142857,6.035714286,0.388888889,1997.11,0.482758621,583,21.71481399,13.72165177,12.20275431,9.972861266,8.457306594,6.03416621,4.21309195,2.822641394,16.28060363,8.962222896,6.379953067,4.440455453,2.927968743,1.857934491,1.029531654,0.580663388,5.299357021,8.977559134,12.41214799,1.674010827,2.171602547,2.532636501,2.111366362,0,0.76997111,0,0.750616407,0,0.174845594,0,0,0,0,0.113402303,0.34095572,0,0,0,0.038031686,0.088706457,0,0,3,5,2,5,1,0,0,1868.518412,2193.587729,3087.480013,3502.168555,3336.801878,35.44671572,34.42920241,49.03055524,58.498243,62.7669448,0.810445199,-0.495414356,0.205517167,0.047730177,-0.330910347,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.149761,57.328239
269,49675480,3.67,421.1096272,0,6,3,0,28,4,33,0,49,22,21,3.5446,12.56418916,110.4359,0,4,4,3,3,0,0,1,3,0,0,0,0.239581319,162,2798,49,61.20280604,2.040093535,23.43636015,10.59330705,9.380513564,6.044394119,353.7014514,100.89,0.888888889,NA,0.470588235,0.071428571,3.421710473,2.772856425,0,13.35928025,19.4240077,0,6.286167475,0,0,0.650697637,0.29920424,0,0,0,0,0.25,0.227921153,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16804408,9.868055556,5.333333333,0.090909091,1834.08,0.833333333,856,21.30275414,14.34137372,13.60863568,11.52309736,9.130784605,6.911995443,4.470700884,3.436191665,16.56761364,9.529864203,7.193365219,5.096173454,3.335056283,2.143406552,1.122884233,0.683531837,6.168813648,8.95691598,11.5256023,1.946105442,2.350257115,2.554504616,2.616856043,0.166666667,0.954638787,0.179558378,0.954186969,0.022807523,0.210758476,0.019006269,0,0,0.096225045,0.485744596,0.56463384,0,0,0.022821773,0.133083141,0.125995249,0,0,2,17,1,1,0,0,0,2266.666374,2662.883222,3783.965115,3790.531149,3238.171553,40.30557008,43.88940691,61.1556455,61.65815585,53.84980515,0.552943344,-0.337913152,0.130563325,-0.061153917,0.052647535,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.080933,60.797067
270,49675402,1.51,272.152478,0,8,2.78,2,6,7,21,1,40,11,11,2.3013,5.29598169,78.0595,0,2,2,2,2,0,0,1,1,0,0,0,0.167112202,94,1020,21,40.11398036,2.005699018,11.71885019,5.515345239,6.203504955,5.392317423,262.5345169,45.48,0.857142857,NA,0.461538462,0,2.220039625,0.753947441,0,14.32535285,9.492786956,0,0.595275394,0,0,0,0.166666667,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0,4,0,0,8,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,9.106508876,6.549346017,0.3125,1301.04,0.9,431,14.20889601,9.737183443,8.267169911,6.049225718,4.946866502,2.950622728,1.804767353,1.174370882,11.71093945,6.753858645,4.837205179,2.998047697,2.016464464,1.094375963,0.573570651,0.310069026,1.543663112,2.44956138,2.274183449,0.659821637,0.827372451,0.669448435,0.98559856,0,0,0,0.496960045,0,0,0,0,0,0.144337567,0.204124145,0.131094349,0,0,0.03928371,0.059852793,0.03510306,0,0,2,8,1,3,1,0,0,1073.392703,1167.332379,1415.160578,1178.283805,1063.415453,22.26889867,22.8271856,28.54655724,23.13135934,22.82373342,0.408578475,-0.224115334,-0.085969049,0.281234589,-0.215652718,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.37814,45.29986
271,49675029,4.15,336.1473927,0,6,3.11,2,14,7,27,1,45,17,16,3.3415,11.16562225,91.8944,0,3,3,2,2,0,0,0,3,0,0,0,0.186079087,128,1586,39,50.77989607,2.031195843,14.29676581,8.21904267,6.077723139,5.754887502,320.2428473,58.64,0.857142857,NA,0.461538462,0.5,3.561963235,2.740846691,0,11.68262361,18.35305612,0,6.889031539,0,0,0.25,0.707106781,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,2,0,1,0,0,10,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75308642,9.273922571,5.041666667,0.2,1609.05,0.8,544,17.81119031,12.05855065,10.77775517,8.844724829,7.277538825,5.709179424,3.704926934,2.486224399,14.22991821,8.084983618,6.085476076,4.149706249,2.778593851,1.786584406,0.929056516,0.532879942,3.789759645,5.852611287,7.77823576,1.488266269,1.789552606,1.89773346,1.576903381,0,0.479907568,0,0.752836413,0,0.168117501,0,0,0,0,0.240950962,0.342974686,0,0,0,0.074584184,0.076286363,0,0,2,11,3,1,1,0,0,1630.975067,1881.509566,2546.692196,2603.297554,2203.270273,28.04336771,29.15927757,40.65311825,43.51180974,40.64577662,0.53350014,-0.30850196,0.118649062,-0.202148145,0.160122773,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.33614,53.14186
272,49674121,5.844,324.0665554,1,4,2.89,0,22,3,25,0,36,17,16,4.7253,22.32846009,92.8222,1,3,3,2,2,0,0,0,3,0,0,0,0.190362131,118,1332,35,47.01298621,2.044042879,13.55012533,4.833122192,6.177334357,5.64385619,278.5352604,61.69,1,NA,0.5,0,0,0,0,13.69023108,19.27941939,0,5.715971467,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,8.392733564,4.545454545,0,938.05,0.826086957,481,16.23384004,11.14786705,9.894511655,8.133449563,6.737943311,5.359173203,3.30784854,2.295061015,12.78742186,7.324559551,5.34535612,3.747002972,2.496489174,1.631316792,0.779479139,0.417657504,3.267817562,5.097409259,6.663148892,1.237852511,1.537172832,1.640192333,1.378658599,0,0.368390572,0,0.603644531,0,0.108534238,0,0,0,0,0.219416097,0.406813269,0,0,0,0.0758903,0.122926561,0,0,2,12,4,0,0,0,0,1517.540721,1753.476569,2360.659498,2313.09055,1761.117411,32.98184858,28.30829876,40.17310393,43.34695336,39.63983592,0.281944703,-0.11111548,0.013689002,-0.060990692,-0.034602698,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.249691,46.332309
273,49673820,3.762,319.1219864,0,7,2.67,0,11,5,24,0,41,11,11,4.1726,17.41059076,83.9829,0,2,2,2,2,0,0,1,1,0,0,0,0.214306763,114,1288,35,45.61209565,1.983134594,16.51876732,10.94151068,3.039332653,5.584962501,289.8452949,68.39,0.857142857,NA,0.461538462,0.572357121,2.459362947,6.336259997,0,4.391908019,10.49022685,0,9.860201435,0,0,0.166666667,1.154700538,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32638889,8.909090909,4.759329367,0.294117647,1258.06,0.608695652,468,16.98276318,10.95159616,9.655721543,7.997387344,6.595053396,4.274685086,2.694191822,1.585225779,13.23457227,7.220839528,5.013012345,3.437783721,2.294491773,1.249807716,0.594435587,0.279225119,3.886276351,6.443851316,7.925420671,1.293984522,1.734472069,1.72719615,1.549119673,0,0.513928465,0,0.614949879,0,0.136855103,0,0,0,0.07856742,0.331190016,0.583331015,0,0,0.03125,0.121527778,0.157218886,0,0,2,7,3,5,0,0,0,1255.233601,1443.692673,1978.859038,1918.416479,1629.00349,27.95990058,26.90670084,38.36978789,41.50556217,40.27544513,0.661618022,-0.405048061,0.107306495,0.014310064,0.073022919,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.288726,46.787274
274,49673684,6.518,350.0822055,1,5,3.11,0,24,3,27,0,40,18,18,5.3353,28.46542609,101.5082,1,3,3,3,3,0,0,0,3,0,0,0,0.176215755,126,1834,36,50.94447955,2.037779182,13.53374057,4.832958767,6.161288119,5.754887502,310.490771,61.69,0.875,NA,0.466666667,0,0,0,0,17.69800506,19.9455124,0,4.783938955,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75308642,9.796296296,5.736296296,0,1164.05,0.84,636,17.6480536,12.13103029,10.67403272,8.65561509,6.888233569,5.439069748,3.309386825,2.366223853,13.9421224,7.985243154,5.765014319,3.951433293,2.530682419,1.659573896,0.792140867,0.438262488,3.262957211,4.712871297,5.85228104,1.207399871,1.382563532,1.416582999,1.446699981,0,0.315641142,0,0.627700793,0,0.088199494,0,0,0,0,0.253436788,0.321401267,0,0,0,0.083909054,0.097297401,0,0,2,14,4,0,0,0,0,1610.760033,1836.083598,2414.483732,2326.538801,1819.905065,34.98184858,30.30829876,42.17310393,44.34695336,40.47365399,0.281944909,-0.111114358,0.013694075,-0.06100633,-0.034597597,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.436105,51.185895
275,49673659,3.057,339.1106728,0,5,2.89,0,21,3,28,0,42,16,15,4.3205,18.66672025,88.994,0,4,3,2,2,0,0,2,2,0,0,0,0.206215863,136,1595,39,51.68090282,2.067236113,17.90243075,14.81458491,3.08784584,5.807354922,288.9105559,69.93,1,NA,0.5,0.142857143,2.795273748,3.741909093,0,5.489895436,18.11421511,0,10.70067714,0,0,0,0.733994567,0.926170458,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,6,0,0,0,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36734694,7.935,3.84,0.210526316,1425.06,0.8,589,17.38854058,12.15219834,10.99348801,9.613539572,8.312759438,6.352011806,4.533428184,3.373497177,13.91955663,8.0239448,5.669329304,4.055318757,2.835214643,1.776831686,0.997735723,0.602975625,4.080314447,6.761739892,8.912869727,1.326742567,1.783883732,1.888060294,1.608566168,0,0.4047346,0,0.627382267,0,0.102915811,0,0,0,0.19641855,0.537788883,0.854510408,0,0,0.054978301,0.149869273,0.184402186,0,0,1,12,2,3,0,0,0,1524.307457,1811.55378,2593.681881,2462.866201,2079.468087,29.23232548,31.32119166,45.81158016,44.47948818,38.87120108,0.740886818,-0.441116285,-0.002882145,0.129494975,-0.040805732,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.866519,49.885481
276,49673423,4.414,266.0967747,0,3,2.56,0,19,3,22,0,31,17,16,3.0941,9.57345481,78.6366,0,3,3,2,2,0,0,0,3,0,0,0,0.188540429,102,903,28,41.30447289,2.065223644,14.90570651,0,12.38191504,5.459431619,224.5533234,50.17,0.833333333,NA,0.454545455,0,0,0,0,10.38558923,14.11725807,0,3.014685059,0,0,0,0,0,0,0,0,2.941682753,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,7.319857313,4.023374726,0,709.05,0.95,387,13.78624628,9.82649984,8.468081331,6.955485585,5.920708644,4.671941958,2.871792536,1.912767236,10.49310795,6.078661355,4.205434581,2.803212179,1.86534133,1.165803491,0.518202936,0.26795478,2.157999172,3.600797323,4.644438644,0.693312389,0.883092743,0.878151833,0.962215377,0,0.136082763,0,0.37062294,0,0.040193692,0,0,0,0,0.234708048,0.393634553,0,0,0,0.069989312,0.080346462,0,0,3,9,3,0,0,0,0,1153.975101,1322.784878,1741.914174,1644.053908,1226.963497,22.94196534,23.96647345,31.85300599,31.54535016,25.85009759,0.197371975,-0.048771736,-0.080613834,0.062654457,-0.040878863,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.208277,38.691723
277,49673016,3.937,449.0141813,0,5,2.67,2,9,3,29,0,44,12,12,4.2011,17.64924121,103.238,0,3,2,3,2,0,0,1,2,0,0,0,0.174849711,144,1951,45,54.1401294,2.005189978,22.18238049,7.657273383,9.468779141,5.857980995,348.4383097,78.51,0.875,NA,0.466666667,0.090909091,2.893757336,3.20224468,0.632455532,5.696802633,15.56812373,2.077314563,6.111168667,2.470357259,0,0.646330407,0,0,0,0,0,0.2,0.816496581,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,3,5,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.70273484,8.788534343,4.775510204,0.210526316,1414.08,0.740740741,647,19.76722023,12.70223305,12.32871609,10.11242315,8.063218809,6.288383473,3.775477191,2.426794981,17.01837156,9.33769548,7.775592818,5.304999817,3.592645777,2.211126955,1.271663116,0.57990932,5.910205776,9.111517886,12.90927438,2.629181435,3.335597045,3.691318257,2.643949676,0.11785113,0.808556085,0.126966947,1.474637193,0.0625,0.27532767,0.03224422,0,0,0.068041382,0.442895093,0.88661924,0,0,0.02795085,0.136346322,0.253385771,0,0,2,10,2,3,0,1,0,2002.326327,2353.167341,3355.547874,3291.095787,2705.833792,81.37438871,38.76399556,62.77635831,72.25403498,63.50082323,0.588542341,-0.345516151,0.172567297,-0.011583947,-0.301554756,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.468519,55.711481
278,49672865,4.661,333.147727,0,6,3.11,0,22,5,27,0,44,17,16,3.6277,13.16020729,97.3173,0,3,3,2,2,0,0,0,3,0,0,0,0.190846267,126,1638,38,51.01061627,2.040424651,14.58996623,5.518646556,9.071319674,5.754887502,308.9129221,63.58,0.857142857,NA,0.461538462,0.076923077,3.31431138,2.37383643,0,11.82882998,19.863844,0,5.728051941,0,0,0,0.142857143,0,0,0,0,1.10520945,0,0,0,0,0,0,0,0,2,0,1,0,1,9,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75308642,9.796296296,5.258488004,0.15,1516.05,0.8,558,17.6480536,12.18587185,10.42649044,8.753202494,7.095345419,5.825679634,3.919632292,2.630085878,14.19153325,8.093709325,5.518904224,3.763823108,2.512250901,1.715085803,0.893356797,0.479988332,3.254960418,4.978007558,6.838968331,1.100967709,1.39396086,1.595738996,1.296542922,0,0.309489449,0,0.55006028,0,0.078910285,0,0,0,0,0.222222222,0.395618784,0,0,0,0.070127685,0.106790822,0,0,3,10,4,3,0,0,0,1575.374485,1814.706338,2450.184861,2507.654117,2061.760057,27.62887897,29.02098397,39.04510304,41.54337695,37.12472687,0.420249001,-0.169077043,-0.073516551,-0.063793618,0.130264278,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.624933,52.773067
279,49672770,4.062,281.0986686,0,3,2.78,0,18,4,22,2,35,16,15,3.1905,10.17929025,84.7591,0,3,3,2,2,0,0,1,2,0,0,0,0.201815257,104,892,27,41.08883277,2.054441638,12.21036779,0,9.126360933,5.459431619,245.9304717,56.73,1,NA,0.5,0.5,2.323855573,1.459115402,0,10.39319898,15.67917982,0,3.87917614,0,0,0,0,0,0,0,0,0.5,0.707106781,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,6.84,3.814404432,0.125,989.04,0.75,397,13.94938299,9.720346691,8.788103254,6.980964157,5.710832256,4.682749427,3.177186232,2.32706199,12.26253808,7.255183856,5.62198384,3.685032871,2.634538736,1.80213432,1.048628331,0.648129678,2.515941227,3.657334152,4.870389827,1.05760989,1.364997475,1.541712099,1.279039102,0,0.166666667,0,0.695223099,0,0.049294352,0,0,0,0.11785113,0.30274943,0.456623018,0,0,0.079056942,0.126717849,0.155614554,0,0,1,8,3,0,0,0,0,1493.523141,1729.540234,2356.914827,2108.543854,1803.057597,27.20769394,26.50284394,36.94902022,31.66902587,29.31155178,0.238346326,-0.218750109,0.190139736,-0.153419354,0.118306041,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.298105,44.361895
280,49672643,4.316,337.0981899,0,6,3,0,23,3,26,0,40,18,18,5.5816,31.15425856,93.8067,0,3,3,3,3,0,0,0,3,0,0,0,0.157698859,120,1618,32,49.04706805,2.043627835,14.31861829,2.550328007,9.231102994,5.700439718,298.0377786,53.16,0.875,NA,0.466666667,0,0,0,0,15.27946421,17.4868388,0,3.708251553,0,0,0,0,0,0,0,0,0.727928251,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78106509,9.629757785,6.046400952,0,1212.05,0.916666667,600,16.77781011,11.70350994,10.22488628,8.087677409,6.522439492,5.280761586,2.842891541,2.09789384,13.54769521,7.830471932,5.534546223,3.656878455,2.355264278,1.537821079,0.656578335,0.37892778,2.5515061,3.756219904,4.964867751,0.93676955,1.069825199,1.108771055,1.303416497,0,0.11785113,0,0.536863238,0,0.047245559,0,0,0,0,0.268728739,0.332278812,0,0,0,0.087630571,0.089201214,0,0,0,18,0,0,0,0,0,1542.244419,1740.510934,2245.065161,2093.525158,1711.10824,33.56735985,29.28095422,40.69990024,40.67184616,33.56136465,0.26576346,-0.186849995,0.089266874,0.003688343,-0.089191971,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.849312,50.390688
281,49672475,4.894,312.0797872,0,4,2.89,0,11,4,25,0,36,17,16,4.5369,20.58346161,78.2378,0,3,3,2,2,0,0,0,3,0,0,0,0.181075489,120,1244,36,46.81189779,2.035299904,13.77046184,11.23487625,0,5.64385619,278.5151432,52.6,1,NA,0.5,0,1.581139713,1.722992028,0,8.321780887,19.60689895,0,8.244574416,0,0,0.142857143,1.162861474,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.92,4.345679012,0.111111111,938.05,0.826086957,463,16.39697675,11.0417139,10.1590441,8.220678338,6.931704485,5.428589882,3.667663175,2.292788451,12.33686657,6.994565898,5.146266274,3.438234917,2.304344424,1.509084145,0.820144718,0.403406931,3.51960084,5.725963444,7.743441441,1.092387889,1.373542122,1.513145955,1.65425365,0,0.328532853,0,0.616325533,0,0.074249778,0,0,0,0,0.206930271,0.460290156,0,0,0,0.06656543,0.103734299,0,0,2,10,4,2,0,0,0,1340.33475,1563.197699,2152.930134,2144.048288,1722.96736,27.59992028,27.57433697,40.03715213,41.73045906,38.4452393,0.595388987,-0.360706092,0.175933483,-0.125172988,-0.084529452,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.162691,44.113309
